Location,Index Year,Breakdown,Characteristic,Rank,z_rate,z_oppshare,z_startup_den,norm_rate,norm_opp,norm_density,year_CPS,OppShare_New_Entrp,Rate_New_Entrp,startup_index,year_BDS,startup_density,Composition_of_New_Entrp,rank_last_y,rank_diff,index_last_y,index_diff,Location_name,Category,OppShare_New_Entrp_web,Rate_New_Entrp_web,location_category,index_diff_text,dataset
40900,1987,,,,,,3.94732,,,48.3416,1986,,,,1984,140.37,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,,the metropolitan area of,.,Metro Profile
40900,1989,,,,,,3.8247,,,62.45525,1988,,,,1986,138.95,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,,the metropolitan area of,.,Metro Profile
40900,2002,,,,,,0.72021,,,33.64172,2001,,,,1999,103,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,,the metropolitan area of,.,Metro Profile
40900,1986,,,,,,3.33074,,,62.67455,1985,,,,1983,133.23,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,,the metropolitan area of,.,Metro Profile
40900,2015,,,18,-0.91743,-0.97486,-0.74525,34.88372,52.54726,49.24366,2014,0.7638,0.0028,,2012,86.03,,15,-3,-0.3,-0.58,Sacramento-Arden-Arcade-Roseville,MSA,7.638,280,the metropolitan area of,a slight decrease,Metro Profile
40900,1980,,,,,,10.07945,,,86.6806,1979,,,,1977,211.38,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,,the metropolitan area of,.,Metro Profile
40900,1999,,,,,,0.5734,,,30.83756,1998,,,,1996,101.3,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,,the metropolitan area of,.,Metro Profile
40900,1984,,,,,,4.94732,,,33.90318,1983,,,,1981,151.95,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,,the metropolitan area of,.,Metro Profile
40900,2009,,,,3.66972,,2.57858,59.09091,,58.67435,2008,,0.0038,,2006,124.52,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,380,the metropolitan area of,.,Metro Profile
40900,1991,,,,,,2.67012,,,51.27272,1990,,,,1988,125.58,,,,,,Sacramento-Arden-Arcade-Roseville,MSA,,,the metropolitan area of,.,Metro Profile
41180,2012,,,34,-0.91743,-4.44693,-2.43955,25,25.30043,18.38992,2011,0.6395,0.0028,,2009,66.41,,36,2,-3.43,0.83,St. Louis,MSA,6.395,280,the metropolitan area of,a slight increase,Metro Profile
41180,1989,,,,,,1.62953,,,28.75514,1988,,,,1986,113.53,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1991,,,,,,0.7677,,,19.22909,1990,,,,1988,103.55,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1995,,,,,,0.07858,,,23.32439,1994,,,,1992,95.57,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1982,,,,,,1.60794,,,14.18705,1981,,,,1979,113.28,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2016,,,36,-3.66972,-2.52514,-0.7228,24,26.80251,50.61095,2015,0.7083,0.0022,,2013,86.29,,38,2,-4,1.69,St. Louis,MSA,7.083,220,the metropolitan area of,a large increase,Metro Profile
41180,1986,,,,,,0.58376,,,22.65693,1985,,,,1983,101.42,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1997,,,,,,0.3437,,,28.40741,1996,,,,1994,98.64,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1996,,,,,,0.16839,,,26.15681,1995,,,,1993,96.61,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2014,,,34,-4.58716,-2.40503,-2.04663,12.82051,48.33571,24.75263,2013,0.7126,0.002,,2011,70.96,,36,2,-3.11,0.1,St. Louis,MSA,7.126,200,the metropolitan area of,basically no changes ,Metro Profile
41180,1980,,,,,,3.8247,,,14.63245,1979,,,,1977,138.95,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2013,,,36,-1.83486,-5.32682,-2.16667,23.80952,30.85813,30.72134,2012,0.608,0.0026,,2010,69.57,,34,-2,-2.6,-0.51,St. Louis,MSA,6.08,260,the metropolitan area of,a slight decrease,Metro Profile
41180,1994,,,,,,-0.06131,,,19.54121,1993,,,,1991,93.95,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1988,,,,,,1.36442,,,16.9142,1987,,,,1985,110.46,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1990,,,,,,2.01209,,,24.01509,1989,,,,1987,117.96,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2000,,,,,,-0.37565,,,11.78007,1999,,,,1997,90.31,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2009,,,,-5.9633,,-0.38083,11.36364,,21.37571,2008,,0.0017,,2006,90.25,,,,,,St. Louis,MSA,,170,the metropolitan area of,.,Metro Profile
41180,2011,,,36,-4.12844,-4.48324,-1.66753,12.76596,9.68034,18.38143,2010,0.6382,0.0021,,2008,75.35,,,,,,St. Louis,MSA,6.382,210,the metropolitan area of,.,Metro Profile
41180,1998,,,,,,-0.14249,,,17.22548,1997,,,,1995,93.01,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2015,,,38,-6.42202,-3.73184,-1.83679,6.97674,20.92278,28.46103,2014,0.6651,0.0016,,2012,73.39,,34,-4,-3.01,-0.99,St. Louis,MSA,6.651,160,the metropolitan area of,a slight decrease,Metro Profile
41180,1993,,,,,,0.38601,,,19.6626,1992,,,,1990,99.13,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2001,,,,,,-0.33074,,,17.79196,2000,,,,1998,90.83,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2007,,,,,,0.00086,,,23.40425,2006,,,,2004,94.67,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2008,,,,,,-0.04059,,,18.18393,2007,,,,2005,94.19,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2006,,,,,,-0.69516,,,19.23947,2005,,,,2003,86.61,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2010,,,,-4.58716,,-0.9456,14,,19.17343,2009,,0.002,,2007,83.71,,,,,,St. Louis,MSA,,200,the metropolitan area of,.,Metro Profile
41180,2017,,,26,-3.21101,-0.69274,0.17444,26.66667,34.64511,63.86631,2016,0.7739,0.0023,,2014,96.68,,36,10,-2.31,1.07,St. Louis,MSA,7.739,230,the metropolitan area of,a large increase,Metro Profile
41180,1985,,,,,,0.49741,,,10.3621,1984,,,,1982,100.42,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2002,,,,,,-0.7962,,,13.3341,2001,,,,1999,85.44,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1987,,,,,,1.27634,,,13.44766,1986,,,,1984,109.44,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2004,,,,,,-1.5095,,,12.05391,2003,,,,2001,77.18,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2003,,,,,,-1.02504,,,13.18513,2002,,,,2000,82.79,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1983,,,,,,0.98014,,,53.22271,1982,,,,1980,106.01,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1992,,,,,,0.60622,,,19.13854,1991,,,,1989,101.68,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1984,,,,,,0.98359,,,11.09234,1983,,,,1981,106.05,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1999,,,,,,-0.00259,,,22.37309,1998,,,,1996,94.63,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,2005,,,,,,-0.6114,,,15.88125,2004,,,,2002,87.58,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41180,1981,,,,,,2.22452,,,14.38699,1980,,,,1978,120.42,,,,,,St. Louis,MSA,,,the metropolitan area of,.,Metro Profile
41700,2008,,,,,,0.6658,,,27.63402,2007,,,,2005,102.37,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1987,,,,,,4.30484,,,53.01218,1986,,,,1984,144.50999,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1989,,,,,,3.72884,,,60.98369,1988,,,,1986,137.84,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1995,,,,,,1.61313,,,46.01046,1994,,,,1992,113.34,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2005,,,,,,0.53627,,,31.53865,2004,,,,2002,100.87,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1984,,,,,,12.24611,,,75.90696,1983,,,,1981,236.47,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1998,,,,,,1.86356,,,46.17973,1997,,,,1995,116.24,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1983,,,,,,-6.66408,,,0,1982,,,,1980,17.49,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1999,,,,,,1.40414,,,43.04568,1998,,,,1996,110.92,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1988,,,,,,4.15112,,,56.52388,1987,,,,1985,142.73,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2013,,,4,7.79816,1.1676,-1.31261,73.80952,88.02557,45.74031,2012,0.8405,0.0047,,2010,79.46,,11,7,1.57,0.98,San Antonio-New Braunfels,MSA,8.405,470,the metropolitan area of,a slight increase,Metro Profile
41700,2004,,,,,,0.09758,,,35.27577,2003,,,,2001,95.79,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2001,,,,,,1.04922,,,35.68469,2000,,,,1998,106.81,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1994,,,,,,1.50432,,,45.53405,1993,,,,1991,112.08,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1991,,,,,,1.17012,,,26.00727,1990,,,,1988,108.21,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2006,,,,,,0.52763,,,34.49315,2005,,,,2003,100.77,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1981,,,,,,4.03281,,,36.21769,1980,,,,1978,141.36,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2016,,,14,-0.91743,2.0838,-0.82556,36,78.52664,48.81581,2015,0.8733,0.0028,,2013,85.1,,9,-5,1.05,-0.94,San Antonio-New Braunfels,MSA,8.733,280,the metropolitan area of,a slight decrease,Metro Profile
41700,2017,,,6,3.66972,2.82123,-0.64076,60,78.8475,49.65372,2016,0.8997,0.0038,,2014,87.24,,14,8,0.11,1.84,San Antonio-New Braunfels,MSA,8.997,380,the metropolitan area of,a large increase,Metro Profile
41700,2015,,,9,1.83486,1.85196,-0.54577,48.83721,84.97276,53.04175,2014,0.865,0.0034,,2012,88.34,,6,-3,1.73,-0.68,San Antonio-New Braunfels,MSA,8.65,340,the metropolitan area of,a slight decrease,Metro Profile
41700,2010,,,,-0.45872,,0.22971,32,,35.6684,2009,,0.0029,,2007,97.32,,,,,,San Antonio-New Braunfels,MSA,,290,the metropolitan area of,.,Metro Profile
41700,1985,,,,,,4.03454,,,57.00297,1984,,,,1982,141.38,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2014,,,6,4.12844,1.85196,-0.80484,61.53846,84.56966,46.98515,2013,0.865,0.0039,,2011,85.34,,4,-2,2.55,-0.82,San Antonio-New Braunfels,MSA,8.65,390,the metropolitan area of,a slight decrease,Metro Profile
41700,2003,,,,,,0.18653,,,29.68713,2002,,,,2000,96.82,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2011,,,17,3.66972,-1.07821,0.13212,48.93617,46.44149,44.52949,2010,0.7601,0.0038,,2008,96.19,,,,,,San Antonio-New Braunfels,MSA,7.601,380,the metropolitan area of,.,Metro Profile
41700,2000,,,,,,1.41105,,,36.3496,1999,,,,1997,111,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2002,,,,,,0.61226,,,32.19613,2001,,,,1999,101.75,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2009,,,,-3.66972,,1.02418,22.72727,,39.08358,2008,,0.0022,,2006,106.52,,,,,,San Antonio-New Braunfels,MSA,,220,the metropolitan area of,.,Metro Profile
41700,1980,,,,,,6.68135,,,47.53805,1979,,,,1977,172.03,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1990,,,,,,3.0544,,,42.23396,1989,,,,1987,130.03,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1982,,,,,,4.63558,,,47.81774,1981,,,,1979,148.34,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2007,,,,,,0.56908,,,30.51085,2006,,,,2004,101.25,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,2012,,,11,6.88073,-0.97765,-1.19085,63.63636,65.6382,40.90627,2011,0.7637,0.0045,,2009,80.87,,17,6,0.91,0.66,San Antonio-New Braunfels,MSA,7.637,450,the metropolitan area of,a slight increase,Metro Profile
41700,1992,,,,,,0.95682,,,25.14801,1991,,,,1989,105.74,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1997,,,,,,2.12867,,,53.92592,1996,,,,1994,119.31,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1993,,,,,,1.42487,,,36.71676,1992,,,,1990,111.16,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1986,,,,,,3.53627,,,65.66864,1985,,,,1983,135.61,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41700,1996,,,,,,1.66408,,,48.41902,1995,,,,1993,113.93,,,,,,San Antonio-New Braunfels,MSA,,,the metropolitan area of,.,Metro Profile
41740,2014,,,12,0.91743,0.35196,-0.03368,43.58974,71.80219,60.79159,2013,0.8113,0.0032,,2011,94.27,,15,3,0.24,0.17,San Diego-Carlsbad-San Marcos,MSA,8.113,320,the metropolitan area of,basically no changes ,Metro Profile
41740,2007,,,,,,1.88169,,,46.92731,2006,,,,2004,116.45,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1990,,,,,,5.54059,,,85.69057,1989,,,,1987,158.82001,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2003,,,,,,1.33938,,,45.38931,2002,,,,2000,110.17,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1980,,,,,,11.23575,,,100,1979,,,,1977,224.77,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2013,,,15,2.29358,-0.90223,-0.68394,45.2381,69.80576,56.79574,2012,0.7664,0.0035,,2010,86.74,,13,-2,1.4,-1.16,San Diego-Carlsbad-San Marcos,MSA,7.664,350,the metropolitan area of,a large decrease,Metro Profile
41740,1984,,,,,,5.43092,,,36.68621,1983,,,,1981,157.55,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1989,,,,,,4.84629,,,78.13866,1988,,,,1986,150.78,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1994,,,,,,2.65717,,,64.67383,1993,,,,1991,125.43,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1992,,,,,,3.41192,,,67.22913,1991,,,,1989,134.17,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1988,,,,,,4.67444,,,63.9622,1987,,,,1985,148.78999,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2008,,,,,,2.42746,,,51.20148,2007,,,,2005,122.77,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1985,,,,,,4.86097,,,67.90025,1984,,,,1982,150.95,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2005,,,,,,1.92142,,,50.43592,2004,,,,2002,116.91,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1999,,,,,,1.89465,,,50.2538,1998,,,,1996,116.6,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1981,,,,,,9.31606,,,100,1980,,,,1978,202.53999,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1983,,,,,,6.16235,,,89.30376,1982,,,,1980,166.02,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1998,,,,,,1.57686,,,42.04163,1997,,,,1995,112.92,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2010,,,,6.88073,,1.52936,64,,53.90862,2009,,0.0045,,2007,112.37,,,,,,San Diego-Carlsbad-San Marcos,MSA,,450,the metropolitan area of,.,Metro Profile
41740,2016,,,11,1.37615,0.55307,-0.56045,46,61.34796,53.44697,2015,0.8185,0.0033,,2013,88.17,,11,0,0.53,-0.07,San Diego-Carlsbad-San Marcos,MSA,8.185,330,the metropolitan area of,basically no changes ,Metro Profile
41740,1996,,,,,,1.12263,,,40.3599,1995,,,,1993,107.66,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2012,,,13,5.04587,-0.80726,-0.04836,54.54545,67.61936,61.50732,2011,0.7698,0.0041,,2009,94.1,,9,-4,2.54,-1.14,San Diego-Carlsbad-San Marcos,MSA,7.698,410,the metropolitan area of,a large decrease,Metro Profile
41740,1993,,,,,,3.47927,,,70.44229,1992,,,,1990,134.95,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2017,,,4,8.7156,0.74581,0.10881,84.44444,52.74069,62.72207,2016,0.8254,0.0049,,2014,95.92,,11,7,0.46,2.73,San Diego-Carlsbad-San Marcos,MSA,8.254,490,the metropolitan area of,a large increase,Metro Profile
41740,2004,,,,,,1.92919,,,61.74195,2003,,,,2001,117,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2001,,,,,,1.87047,,,46.33299,2000,,,,1998,116.32,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2000,,,,,,1.68739,,,40.14962,1999,,,,1997,114.2,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2015,,,11,1.83486,0.27654,-0.52073,48.83721,66.90163,53.51857,2014,0.8086,0.0034,,2012,88.63,,12,1,0.41,0.12,San Diego-Carlsbad-San Marcos,MSA,8.086,340,the metropolitan area of,basically no changes ,Metro Profile
41740,1997,,,,,,1.54577,,,45.59259,1996,,,,1994,112.56,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2002,,,,,,1.65717,,,46.18942,2001,,,,1999,113.85,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2009,,,,4.58716,,2.62349,63.63636,,59.24031,2008,,0.004,,2006,125.04,,,,,,San Diego-Carlsbad-San Marcos,MSA,,400,the metropolitan area of,.,Metro Profile
41740,1995,,,,,,1.63126,,,46.27856,1994,,,,1992,113.55,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1986,,,,,,3.91364,,,71.16618,1985,,,,1983,139.98,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1991,,,,,,3.43955,,,64.23273,1990,,,,1988,134.49001,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1982,,,,,,8.08031,,,86.08152,1981,,,,1979,188.23,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,2011,,,9,7.79816,-0.98603,0.80656,68.08511,47.43667,54.32874,2010,0.7634,0.0047,,2008,104,,,,,,San Diego-Carlsbad-San Marcos,MSA,7.634,470,the metropolitan area of,.,Metro Profile
41740,2006,,,,,,1.962,,,52.38608,2005,,,,2003,117.38,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41740,1987,,,,,,5.11658,,,63.61688,1986,,,,1984,153.91,,,,,,San Diego-Carlsbad-San Marcos,MSA,,,the metropolitan area of,.,Metro Profile
41860,1992,,,,,,1.73834,,,38.54352,1991,,,,1989,114.79,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2015,,,8,4.12844,0.22067,-1.03282,60.46512,66.26081,43.76849,2014,0.8066,0.0039,,2012,82.7,,5,-3,1.76,-0.65,San Francisco-Oakland-Fremont,MSA,8.066,390,the metropolitan area of,a slight decrease,Metro Profile
41860,1982,,,,,,4.42487,,,45.47721,1981,,,,1979,145.89999,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2005,,,,,,-0.24611,,,20.86475,2004,,,,2002,91.81,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1998,,,,,,0.38687,,,24.86601,1997,,,,1995,99.14,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2004,,,,,,-0.10535,,,32.3434,2003,,,,2001,93.44,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2017,,,14,3.21101,-0.5838,-0.70466,57.77778,36.01546,48.5396,2016,0.7778,0.0037,,2014,86.5,,4,-10,2.33,-1.69,San Francisco-Oakland-Fremont,MSA,7.778,370,the metropolitan area of,a large decrease,Metro Profile
41860,2002,,,,,,0.3696,,,28.94645,2001,,,,1999,98.94,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1984,,,,,,3.05009,,,22.98479,1983,,,,1981,129.98,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1985,,,,,,2.66408,,,38.93191,1984,,,,1982,125.51,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1990,,,,,,2.85579,,,38.76226,1989,,,,1987,127.73,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1986,,,,,,1.80397,,,40.43276,1985,,,,1983,115.55,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1988,,,,,,2.51382,,,33.2515,1987,,,,1985,123.77,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1997,,,,,,0.55095,,,31.37037,1996,,,,1994,101.04,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1999,,,,,,0.69862,,,32.67766,1998,,,,1996,102.75,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2001,,,,,,0.6114,,,30.00783,2000,,,,1998,101.74,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2016,,,4,7.33945,0.68994,-1.04663,72,62.88401,44.95399,2015,0.8234,0.0046,,2013,82.54,,8,4,1.11,1.22,San Francisco-Oakland-Fremont,MSA,8.234,460,the metropolitan area of,a large increase,Metro Profile
41860,1991,,,,,,1.51209,,,31.76727,1990,,,,1988,112.17,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2006,,,,,,-0.45682,,,22.21265,2005,,,,2003,89.37,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1994,,,,,,0.83333,,,34.39426,1993,,,,1991,104.31,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2003,,,,,,0.40155,,,32.61585,2002,,,,2000,99.31,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2011,,,4,9.17431,1.61173,-0.5095,74.46809,75.48251,35.20703,2010,0.8564,0.005,,2008,88.76,,,,,,San Francisco-Oakland-Fremont,MSA,8.564,500,the metropolitan area of,.,Metro Profile
41860,2007,,,,,,-0.24871,,,20.28297,2006,,,,2004,91.78,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,1995,,,,,,0.38601,,,27.86926,1994,,,,1992,99.13,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
41860,2014,,,5,6.42202,0.09777,-1.22625,74.35897,69.63861,39.44032,2013,0.8022,0.0044,,2011,80.46,,8,3,1.64,0.12,San Francisco-Oakland-Fremont,MSA,8.022,440,the metropolitan area of,basically no changes ,Metro Profile
41860,1996,,,,,,0.13212,,,25.61697,1995,,,,1993,96.19,,,,,,San Francisco-Oakland-Fremont,MSA,,,the metropolitan area of,.,Metro Profile
